AnoMes,PAG_PFPJ,REC_PFPJ,PAG_REGIAO,REC_REGIAO,PAG_IDADE,REC_IDADE,FORMAINICIACAO,NATUREZA,FINALIDADE,VALOR,QUANTIDADE
202303,PF,PJ,NORTE,NORTE,entre 20 e 29 anos,Nao se aplica,DICT,P2B,Pix Saque,55.0,3
202408,PF,PF,SUL,CENTRO-OESTE,até 19 anos,até 19 anos,DICT,P2P,Pix,853378.71,24672
202305,PF,PF,SUL,CENTRO-OESTE,mais de 60 anos,entre 40 e 49 anos,QRES,P2P,Pix,81609.15,757
202407,PJ,PJ,SUDESTE,SUDESTE,Nao se aplica,Nao se aplica,QRES,B2G,Pix,9046912.87,18264
202505,PF,PJ,NORTE,SUDESTE,entre 50 e 59 anos,Nao se aplica,MANU,P2B,Pix,10129285.87,27948
202411,PJ,PF,SUDESTE,CENTRO-OESTE,Nao se aplica,entre 40 e 49 anos,QRDN,B2P,Pix,272438.28,3326
202405,PF,PF,NORDESTE,NORDESTE,entre 20 e 29 anos,entre 20 e 29 anos,INIC,P2P,Pix,769256.28,1193
202305,PF,PF,NORDESTE,Nao informado,até 19 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,12.49,4
202402,PF,PJ,SUDESTE,SUL,entre 30 e 39 anos,Nao se aplica,QRDN,P2B,Pix Troco,818.18,8
202403,PF,PJ,Nao informado,SUDESTE,Nao informado,Nao se aplica,MANU,P2B,Pix,624.88,26
202502,PF,PF,SUDESTE,NORTE,entre 40 e 49 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,25082.67,164
202310,PF,PJ,NORTE,NORDESTE,entre 20 e 29 anos,Nao se aplica,QRES,P2B,Pix Saque,112.8,2
202303,PJ,PF,NORTE,NORDESTE,Nao se aplica,entre 20 e 29 anos,QRDN,B2P,Pix,52699.76,759
202408,PF,PF,Nao informado,SUDESTE,até 19 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,2175.49,5
202502,PF,PJ,SUL,CENTRO-OESTE,até 19 anos,Nao se aplica,QRES,P2B,Pix Saque,20.0,1
202309,PF,PF,Nao informado,NORDESTE,entre 40 e 49 anos,entre 50 e 59 anos,QRDN,P2P,Pix,6242.5,165
202506,PJ,PJ,NORTE,SUL,Nao se aplica,Nao se aplica,DICT,G2B,Pix,225346.97,35
202508,PF,PJ,SUL,NORTE,até 19 anos,Nao se aplica,QRDN,P2G,Pix,27959.13,54
202401,PF,PF,SUL,SUL,entre 40 e 49 anos,entre 40 e 49 anos,MANU,P2P,Pix,1637960813.73,3513340
202311,PF,PJ,Nao informado,CENTRO-OESTE,mais de 60 anos,Nao se aplica,QRDN,P2B,Pix Saque,636.25,5
202405,PF,PF,NORTE,NORDESTE,entre 30 e 39 anos,mais de 60 anos,QRES,P2P,Pix,919122.74,23698
202309,PF,PF,NORTE,SUDESTE,entre 20 e 29 anos,entre 40 e 49 anos,QRDN,P2P,Pix,366083.73,16807
202507,PJ,PF,NORTE,NORDESTE,Nao se aplica,mais de 60 anos,DICT,B2P,Pix,45378857.68,28520
202306,PF,PF,NORDESTE,SUDESTE,entre 50 e 59 anos,até 19 anos,MANU,P2P,Pix,767670.81,8944
202405,PJ,PF,SUDESTE,NORTE,Nao se aplica,entre 40 e 49 anos,MANU,G2P,Pix,6579.97,5
202411,PF,PF,SUL,CENTRO-OESTE,entre 40 e 49 anos,entre 50 e 59 anos,QRES,P2P,Pix,254073.45,5237
202306,PF,PF,NORTE,NORDESTE,entre 40 e 49 anos,entre 40 e 49 anos,DICT,P2P,Pix,47867718.53,203640
202506,PF,PJ,NORTE,NORTE,entre 40 e 49 anos,Nao se aplica,QRES,P2G,Pix,568996.8,3926
202410,PJ,PF,CENTRO-OESTE,SUL,Nao se aplica,entre 40 e 49 anos,DICT,B2P,Pix,137548330.27,196188
202408,PF,PF,CENTRO-OESTE,NORTE,entre 20 e 29 anos,até 19 anos,QRES,P2P,Pix,87874.92,2517
202304,PF,PF,NORTE,CENTRO-OESTE,até 19 anos,entre 20 e 29 anos,QRDN,P2P,Pix,44887.18,2002
202406,PJ,PF,CENTRO-OESTE,Nao informado,Nao se aplica,entre 30 e 39 anos,QRES,B2P,Pix,40866.32,195
202402,PF,PF,SUDESTE,SUL,entre 50 e 59 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,84855.17,207
202506,PJ,PF,NORTE,NORDESTE,Nao se aplica,entre 40 e 49 anos,Nao disponivel,B2P,Nao disponivel,174712.58,1060
202506,PF,PF,SUL,NORTE,entre 30 e 39 anos,mais de 60 anos,QRDN,P2P,Pix,79520.35,2720
202410,PJ,PF,CENTRO-OESTE,CENTRO-OESTE,Nao se aplica,Nao informado,DICT,B2P,Pix,2361.82,9
202503,PF,PF,SUDESTE,SUL,entre 30 e 39 anos,entre 50 e 59 anos,DICT,P2P,Pix,55848256.23,151272
202404,PJ,PJ,SUL,NORDESTE,Nao se aplica,Nao se aplica,QRDN,B2G,Pix,3303200.35,2046
202407,PF,PF,SUL,CENTRO-OESTE,mais de 60 anos,até 19 anos,DICT,P2P,Pix,1949930.38,5014
202501,PF,PJ,SUL,CENTRO-OESTE,entre 20 e 29 anos,Nao se aplica,QRES,P2G,Pix,10650.48,183
202504,PF,PF,Nao informado,NORTE,mais de 60 anos,entre 50 e 59 anos,DICT,P2P,Pix,188354.9,556
202303,PF,PF,Nao informado,Nao informado,entre 40 e 49 anos,entre 30 e 39 anos,QRES,P2P,Pix,9403.58,89
202407,PF,PF,SUL,SUL,entre 30 e 39 anos,entre 30 e 39 anos,INIC,P2P,Pix,1680042.2,1451
202306,PF,PF,SUL,Nao informado,mais de 60 anos,entre 50 e 59 anos,QRDN,P2P,Pix,15.0,1
202410,PF,PF,CENTRO-OESTE,Nao informado,entre 40 e 49 anos,entre 40 e 49 anos,DICT,P2P,Pix,2376099.27,4006
202506,PF,PF,SUDESTE,Nao informado,mais de 60 anos,até 19 anos,DICT,P2P,Pix,161319.25,860
202412,PJ,PF,NORTE,SUDESTE,Nao se aplica,mais de 60 anos,DICT,B2P,Pix,91540727.76,224870
202412,PF,PJ,SUDESTE,NORDESTE,mais de 60 anos,Nao se aplica,QRES,P2G,Pix,51271.68,75
202407,PF,PF,SUDESTE,NORTE,entre 20 e 29 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,282757.49,1869
202307,PF,PF,Nao informado,CENTRO-OESTE,entre 30 e 39 anos,entre 50 e 59 anos,DICT,P2P,Pix,971147.89,1647
202409,PF,PF,Nao informado,NORDESTE,mais de 60 anos,entre 20 e 29 anos,QRES,P2P,Pix,15121.05,99
202401,PF,PJ,Nao informado,NORDESTE,entre 30 e 39 anos,Nao se aplica,DICT,P2G,Pix,145.92,1
202406,PF,PJ,NORDESTE,NORTE,entre 40 e 49 anos,Nao se aplica,MANU,P2G,Pix,3762.03,7
202503,PF,PF,NORTE,Nao informado,entre 30 e 39 anos,entre 40 e 49 anos,DICT,P2P,Pix,2245022.18,8902
202406,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 50 e 59 anos,entre 30 e 39 anos,QRES,P2P,Pix,15930757.54,203155
202405,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 40 e 49 anos,mais de 60 anos,QRDN,P2P,Pix,4804478.84,127283
202410,PF,PJ,NORTE,NORDESTE,entre 20 e 29 anos,Nao se aplica,INIC,P2B,Pix,164.9,2
202310,PF,PJ,Nao informado,NORDESTE,Nao informado,Nao se aplica,QRES,P2B,Pix,218.19,22
202406,PF,PF,NORTE,NORDESTE,entre 40 e 49 anos,Nao informado,DICT,P2P,Pix,124.0,3
202411,PF,PJ,SUL,SUL,entre 50 e 59 anos,Nao se aplica,QRDN,P2B,Pix,790111817.48,7509933
202306,PF,PF,Nao informado,CENTRO-OESTE,até 19 anos,até 19 anos,QRES,P2P,Pix,21.0,3
202412,PF,PF,NORDESTE,SUDESTE,entre 40 e 49 anos,até 19 anos,QRES,P2P,Pix,800308.17,14437
202412,PJ,PF,CENTRO-OESTE,CENTRO-OESTE,Nao se aplica,entre 40 e 49 anos,QRDN,B2P,Pix,9502498.88,123576
202407,PF,PF,CENTRO-OESTE,Nao informado,entre 30 e 39 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,4239.64,19
202310,PJ,PF,NORDESTE,SUDESTE,Nao se aplica,entre 30 e 39 anos,Nao disponivel,B2P,Nao disponivel,910001.43,5873
202502,PF,PF,NORTE,SUDESTE,entre 50 e 59 anos,entre 40 e 49 anos,MANU,P2P,Pix,3355118.08,14655
202404,PF,PF,NORDESTE,CENTRO-OESTE,entre 20 e 29 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,121947.81,186
202303,PJ,PF,NORTE,NORDESTE,Nao se aplica,entre 30 e 39 anos,MANU,G2P,Pix,11302.0,6
202501,PF,PJ,NORTE,SUL,mais de 60 anos,Nao se aplica,QRDN,P2B,Pix Saque,476975.8,1094
202309,PF,PF,CENTRO-OESTE,SUDESTE,entre 20 e 29 anos,Nao informado,QRDN,P2P,Pix,535.65,12
202306,PF,PF,SUL,Nao informado,mais de 60 anos,entre 40 e 49 anos,QRDN,P2P,Pix,715.42,4
202411,PF,PJ,CENTRO-OESTE,SUL,entre 20 e 29 anos,Nao se aplica,QRDN,P2B,Pix Saque,646657.82,2041
202402,PJ,PJ,NORDESTE,SUDESTE,Nao se aplica,Nao se aplica,QRDN,B2B,Pix Troco,236.0,2
202407,PF,PF,CENTRO-OESTE,NORTE,entre 40 e 49 anos,entre 20 e 29 anos,QRES,P2P,Pix,824677.34,15162
202505,PF,PF,SUDESTE,NORTE,entre 20 e 29 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,108082.05,266
202502,PF,PF,NORDESTE,SUDESTE,entre 40 e 49 anos,até 19 anos,QRES,P2P,Pix,588324.41,13112
202404,PF,PF,SUL,CENTRO-OESTE,entre 50 e 59 anos,entre 50 e 59 anos,QRES,P2P,Pix,116079.75,2067
202404,PF,PF,SUL,NORDESTE,até 19 anos,entre 40 e 49 anos,DICT,P2P,Pix,1369718.31,17281
202501,PF,PF,NORDESTE,SUDESTE,entre 40 e 49 anos,entre 40 e 49 anos,QRDN,P2P,Pix,4379376.98,140935
202411,PJ,PF,NORDESTE,NORDESTE,Nao se aplica,mais de 60 anos,QRDN,B2P,Pix,5382859.72,85739
202308,PF,PF,NORDESTE,SUL,mais de 60 anos,mais de 60 anos,DICT,P2P,Pix,4723612.33,6062
202307,PJ,PJ,CENTRO-OESTE,SUL,Nao se aplica,Nao se aplica,QRES,B2G,Pix,974.82,2
202507,PJ,PF,Nao informado,Nao informado,Nao se aplica,entre 30 e 39 anos,DICT,B2P,Pix,2695290.54,3677
202410,PF,PF,CENTRO-OESTE,SUDESTE,entre 30 e 39 anos,mais de 60 anos,QRDN,P2P,Pix,395216.99,11668
202312,PF,PJ,SUDESTE,SUL,entre 20 e 29 anos,Nao se aplica,DICT,P2B,Pix,121322852.45,266278
202311,PF,PF,Nao informado,SUL,mais de 60 anos,entre 20 e 29 anos,MANU,P2P,Pix,41768.66,66
202404,PF,PF,SUDESTE,CENTRO-OESTE,mais de 60 anos,até 19 anos,QRDN,P2P,Pix,4108.53,63
202312,PF,PF,CENTRO-OESTE,Nao informado,entre 40 e 49 anos,entre 40 e 49 anos,QRES,P2P,Pix,48100.53,319
202304,PF,PF,SUDESTE,CENTRO-OESTE,entre 40 e 49 anos,entre 50 e 59 anos,QRES,P2P,Pix,307695.83,4962
202408,PF,PF,SUDESTE,NORTE,entre 30 e 39 anos,entre 40 e 49 anos,DICT,P2P,Pix,44782924.88,143069
202501,PF,PF,SUDESTE,NORTE,até 19 anos,entre 40 e 49 anos,DICT,P2P,Pix,2110943.17,29214
202308,PF,PF,NORTE,SUDESTE,entre 40 e 49 anos,mais de 60 anos,MANU,P2P,Pix,3603415.05,5725
202303,PF,PF,NORDESTE,CENTRO-OESTE,entre 50 e 59 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,29383.32,73
202503,PJ,PF,CENTRO-OESTE,SUDESTE,Nao se aplica,entre 40 e 49 anos,QRES,B2P,Pix,2923274.53,8365
202401,PJ,PF,SUL,NORTE,Nao se aplica,entre 50 e 59 anos,MANU,B2P,Pix,16846267.44,26230
202305,PF,PJ,NORTE,SUL,mais de 60 anos,Nao se aplica,DICT,P2B,Pix,11760074.48,10321
202503,PF,PF,SUL,NORTE,entre 50 e 59 anos,até 19 anos,QRDN,P2P,Pix,3402.01,112
202405,PF,PF,CENTRO-OESTE,NORDESTE,entre 30 e 39 anos,entre 50 e 59 anos,QRES,P2P,Pix,1257614.19,33209
202412,PF,PF,SUL,CENTRO-OESTE,entre 50 e 59 anos,entre 40 e 49 anos,DICT,P2P,Pix,27393565.16,46179
202305,PF,PF,NORTE,Nao informado,entre 40 e 49 anos,entre 50 e 59 anos,QRES,P2P,Pix,21496.1,72
202406,PF,PF,SUL,NORDESTE,entre 50 e 59 anos,até 19 anos,QRES,P2P,Pix,29680.85,578
202502,PJ,PF,SUDESTE,NORTE,Nao se aplica,entre 40 e 49 anos,MANU,B2P,Pix,386788769.35,571400
202407,PF,PF,Nao informado,NORTE,entre 40 e 49 anos,mais de 60 anos,DICT,P2P,Pix,860293.61,1156
202402,PF,PJ,Nao informado,Nao informado,entre 20 e 29 anos,Nao se aplica,QRES,P2B,Pix,29293.41,969
202505,PF,PJ,NORTE,SUDESTE,entre 20 e 29 anos,Nao se aplica,QRDN,P2B,Pix Saque,267130.95,1251
202411,PF,PF,NORTE,SUDESTE,entre 20 e 29 anos,mais de 60 anos,DICT,P2P,Pix,10985496.29,46552
202306,PF,PF,SUDESTE,SUL,entre 20 e 29 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,147424.75,443
202310,PF,PF,SUDESTE,SUL,entre 30 e 39 anos,até 19 anos,MANU,P2P,Pix,1196442.57,9827
202502,PF,PJ,SUL,SUDESTE,entre 30 e 39 anos,Nao se aplica,QRDN,P2G,Pix,3395527.41,5214
202309,PF,PF,NORDESTE,SUDESTE,Nao informado,entre 20 e 29 anos,QRES,P2P,Pix,20.0,1
202404,PJ,PF,SUDESTE,SUDESTE,Nao se aplica,entre 50 e 59 anos,MANU,G2P,Pix,6663468.42,3081
202506,PJ,PF,SUDESTE,CENTRO-OESTE,Nao se aplica,entre 50 e 59 anos,DICT,B2P,Pix,372587598.29,1313129
202402,PF,PF,Nao informado,Nao informado,entre 50 e 59 anos,entre 50 e 59 anos,INIC,P2P,Pix,1245.0,4
202303,PF,PF,NORDESTE,NORDESTE,entre 50 e 59 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,990544.0,7419
202406,PF,PF,NORTE,SUL,entre 30 e 39 anos,entre 20 e 29 anos,DICT,P2P,Pix,22565144.47,149340
202407,PF,PF,NORDESTE,NORTE,entre 40 e 49 anos,entre 20 e 29 anos,DICT,P2P,Pix,37461395.27,211366
202410,PF,PF,NORTE,Nao informado,entre 30 e 39 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,830.91,14
202305,PF,PF,CENTRO-OESTE,NORDESTE,entre 30 e 39 anos,entre 30 e 39 anos,QRES,P2P,Pix,1621567.86,37820
202310,PF,PF,SUDESTE,Nao informado,entre 30 e 39 anos,entre 30 e 39 anos,DICT,P2P,Pix,6981950.22,13754
202303,PJ,PF,NORTE,CENTRO-OESTE,Nao se aplica,entre 40 e 49 anos,MANU,B2P,Pix,21207041.0,2371
202303,PF,PF,NORDESTE,SUL,mais de 60 anos,mais de 60 anos,QRDN,P2P,Pix,2275.8,37
202508,PF,PF,CENTRO-OESTE,Nao informado,entre 50 e 59 anos,até 19 anos,MANU,P2P,Pix,1788.0,34
202306,PF,PF,NORDESTE,Nao informado,mais de 60 anos,entre 20 e 29 anos,QRES,P2P,Pix,276.81,18
202305,PF,PF,Nao informado,NORDESTE,entre 40 e 49 anos,entre 20 e 29 anos,QRES,P2P,Pix,25445.97,406
202409,PF,PF,NORTE,CENTRO-OESTE,mais de 60 anos,mais de 60 anos,QRES,P2P,Pix,94102.0,1016
202501,PF,PJ,SUDESTE,SUL,entre 50 e 59 anos,Nao se aplica,MANU,P2G,Pix,3742.67,11
202312,PF,PF,NORDESTE,NORDESTE,mais de 60 anos,Nao informado,MANU,P2P,Pix,187.4,7
202405,PF,PF,NORDESTE,CENTRO-OESTE,entre 40 e 49 anos,entre 30 e 39 anos,QRES,P2P,Pix,1474675.06,33556
202402,PF,PF,NORTE,Nao informado,entre 40 e 49 anos,mais de 60 anos,QRES,P2P,Pix,4443.11,116
202408,PJ,PF,NORDESTE,SUDESTE,Nao se aplica,entre 40 e 49 anos,QRDN,B2P,Pix,1024979.99,10203
202502,PJ,PF,NORDESTE,SUL,Nao se aplica,entre 50 e 59 anos,DICT,G2P,Pix,14164.45,9
202412,PJ,PF,SUDESTE,NORTE,Nao se aplica,entre 40 e 49 anos,DICT,B2P,Pix,666161436.26,3512310
202505,PJ,PJ,SUDESTE,SUDESTE,Nao se aplica,Nao se aplica,DICT,B2G,Pix,21279540.26,8256
202501,PF,PF,CENTRO-OESTE,NORTE,entre 40 e 49 anos,entre 50 e 59 anos,QRDN,P2P,Pix,340229.69,10087
202505,PF,PJ,SUL,NORDESTE,entre 20 e 29 anos,Nao se aplica,QRDN,P2B,Pix Saque,95803.01,161
202311,PF,PF,CENTRO-OESTE,CENTRO-OESTE,até 19 anos,entre 50 e 59 anos,MANU,P2P,Pix,10239489.99,101309
202308,PF,PJ,NORTE,CENTRO-OESTE,entre 20 e 29 anos,Nao se aplica,MANU,P2G,Pix,236.01,4
202311,PF,PJ,Nao informado,CENTRO-OESTE,entre 20 e 29 anos,Nao se aplica,QRDN,P2G,Pix,84846.97,651
202410,PF,PF,NORTE,NORDESTE,mais de 60 anos,entre 50 e 59 anos,DICT,P2P,Pix,14831369.32,35545
202503,PF,PJ,SUDESTE,SUDESTE,entre 30 e 39 anos,Nao se aplica,QRDN,P2B,Pix Troco,134224.35,440
202505,PF,PF,CENTRO-OESTE,NORDESTE,entre 30 e 39 anos,mais de 60 anos,QRDN,P2P,Pix,444174.65,13484
202410,PF,PF,NORTE,Nao informado,entre 50 e 59 anos,entre 50 e 59 anos,QRDN,P2P,Pix,774.0,45
202410,PF,PJ,NORTE,NORTE,mais de 60 anos,Nao se aplica,DICT,P2G,Pix,223948.26,353
202409,PF,PF,NORDESTE,CENTRO-OESTE,entre 20 e 29 anos,entre 30 e 39 anos,DICT,P2P,Pix,79704794.12,541434
202310,PF,PF,SUDESTE,Nao informado,entre 30 e 39 anos,mais de 60 anos,MANU,P2P,Pix,730441.86,652
202406,PF,PJ,CENTRO-OESTE,CENTRO-OESTE,mais de 60 anos,Nao se aplica,QRDN,P2B,Pix Troco,148713.77,372
202312,PF,PF,NORTE,NORDESTE,entre 40 e 49 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,66647.55,263
202401,PF,PF,SUDESTE,CENTRO-OESTE,entre 40 e 49 anos,entre 30 e 39 anos,QRES,P2P,Pix,1914662.54,47750
202406,PJ,PF,NORDESTE,SUL,Nao se aplica,até 19 anos,MANU,B2P,Pix,3250535.5,23160
202403,PF,PJ,Nao informado,CENTRO-OESTE,entre 20 e 29 anos,Nao se aplica,DICT,P2B,Pix,884382.51,1486
202402,PF,PJ,NORDESTE,NORTE,até 19 anos,Nao se aplica,QRDN,P2B,Pix,1180511.48,33529
202507,PJ,PF,NORTE,SUL,Nao se aplica,entre 40 e 49 anos,Nao disponivel,B2P,Nao disponivel,572943.82,186
202304,PJ,PJ,SUL,SUDESTE,Nao se aplica,Nao se aplica,DICT,G2B,Pix,2407874.0,307
202407,PF,PJ,Nao informado,SUL,entre 30 e 39 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,25436.03,13
202312,PF,PF,NORDESTE,SUL,entre 20 e 29 anos,entre 30 e 39 anos,QRES,P2P,Pix,1904805.75,63366
202401,PF,PJ,SUDESTE,CENTRO-OESTE,entre 30 e 39 anos,Nao se aplica,QRDN,P2B,Pix Troco,2045.02,7
202502,PF,PF,CENTRO-OESTE,SUDESTE,entre 20 e 29 anos,entre 40 e 49 anos,QRES,P2P,Pix,1723426.72,41484
202402,PJ,PF,SUDESTE,SUL,Nao se aplica,mais de 60 anos,Nao disponivel,B2P,Nao disponivel,6129366.0,42586
202502,PF,PF,SUL,CENTRO-OESTE,mais de 60 anos,mais de 60 anos,MANU,P2P,Pix,2517222.97,1358
202305,PF,PJ,CENTRO-OESTE,NORTE,entre 30 e 39 anos,Nao se aplica,MANU,P2B,Pix,4562545.41,11022
202409,PF,PF,NORDESTE,CENTRO-OESTE,mais de 60 anos,entre 50 e 59 anos,DICT,P2P,Pix,13789746.33,31053
202503,PF,PF,SUL,Nao informado,entre 20 e 29 anos,entre 50 e 59 anos,MANU,P2P,Pix,107844.18,331
202402,PJ,PF,NORDESTE,SUL,Nao se aplica,entre 30 e 39 anos,DICT,G2P,Pix,45396.9,23
202409,PJ,PF,NORTE,Nao informado,Nao se aplica,entre 30 e 39 anos,MANU,B2P,Pix,176573.03,552
202501,PJ,PF,SUL,Nao informado,Nao se aplica,entre 30 e 39 anos,QRES,B2P,Pix,408008.06,2596
202503,PJ,PF,SUDESTE,SUL,Nao se aplica,entre 20 e 29 anos,Nao disponivel,B2P,Nao disponivel,38821005.55,564314
202403,PF,PF,CENTRO-OESTE,NORTE,entre 50 e 59 anos,entre 50 e 59 anos,MANU,P2P,Pix,2949486.64,6818
202411,PF,PJ,SUDESTE,NORTE,entre 30 e 39 anos,Nao se aplica,DICT,P2B,Pix,71158454.65,57258
202402,PF,PJ,CENTRO-OESTE,NORDESTE,entre 40 e 49 anos,Nao se aplica,INIC,P2B,Pix,29.99,1
202306,PF,PF,Nao informado,NORDESTE,entre 20 e 29 anos,até 19 anos,QRES,P2P,Pix,1248.48,54
202403,PF,PF,Nao informado,Nao informado,entre 40 e 49 anos,entre 30 e 39 anos,MANU,P2P,Pix,269418.17,903
202506,PF,PJ,CENTRO-OESTE,NORDESTE,mais de 60 anos,Nao se aplica,QRDN,P2G,Pix,598531.79,802
202312,PF,PF,SUDESTE,CENTRO-OESTE,entre 20 e 29 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,123553.31,196
202410,PF,PJ,Nao informado,Nao informado,entre 50 e 59 anos,Nao se aplica,QRES,P2B,Pix,16614.58,184
202502,PF,PJ,SUL,NORTE,entre 50 e 59 anos,Nao se aplica,DICT,P2G,Pix,5995.14,11
202506,PF,PF,NORTE,CENTRO-OESTE,entre 50 e 59 anos,mais de 60 anos,QRES,P2P,Pix,309009.19,4612
202402,PF,PF,SUL,NORDESTE,mais de 60 anos,mais de 60 anos,QRES,P2P,Pix,67223.28,942
202405,PF,PJ,SUDESTE,SUL,entre 50 e 59 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,196516.22,236
202403,PF,PF,SUL,NORDESTE,mais de 60 anos,entre 40 e 49 anos,DICT,P2P,Pix,16441815.32,37082
202310,PF,PF,NORTE,CENTRO-OESTE,entre 50 e 59 anos,entre 40 e 49 anos,MANU,P2P,Pix,1912893.86,8071
202401,PJ,PF,NORDESTE,SUDESTE,Nao se aplica,entre 40 e 49 anos,Nao disponivel,G2P,Nao disponivel,32008.32,25
202310,PJ,PF,SUL,NORDESTE,Nao se aplica,até 19 anos,DICT,G2P,Pix,2583.4,12
202404,PF,PF,Nao informado,SUL,mais de 60 anos,entre 30 e 39 anos,QRDN,P2P,Pix,2315.94,19
202407,PF,PJ,CENTRO-OESTE,SUL,mais de 60 anos,Nao se aplica,QRES,P2B,Pix Saque,50.0,1
202305,PJ,PF,CENTRO-OESTE,NORTE,Nao se aplica,entre 30 e 39 anos,QRES,B2P,Pix,329743.83,1602
202404,PF,PF,SUDESTE,CENTRO-OESTE,entre 30 e 39 anos,entre 50 e 59 anos,QRES,P2P,Pix,957624.71,23442
202404,PF,PF,SUL,Nao informado,entre 50 e 59 anos,até 19 anos,QRES,P2P,Pix,130.0,4
202507,PF,PF,NORTE,NORTE,entre 50 e 59 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,1406753.72,4025
202308,PF,PF,NORDESTE,NORDESTE,Nao informado,entre 30 e 39 anos,QRDN,P2P,Pix,5.0,1
202306,PF,PF,Nao informado,CENTRO-OESTE,até 19 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,209.99,6
202508,PJ,PF,NORTE,Nao informado,Nao se aplica,até 19 anos,Nao disponivel,B2P,Nao disponivel,1231.6,4
202309,PJ,PJ,CENTRO-OESTE,NORDESTE,Nao se aplica,Nao se aplica,QRDN,B2G,Pix,557561.16,525
202309,PF,PF,NORDESTE,NORTE,mais de 60 anos,até 19 anos,QRES,P2P,Pix,5440.53,127
202505,PF,PF,SUL,SUL,entre 50 e 59 anos,entre 30 e 39 anos,QRDN,P2P,Pix,6084974.65,118565
202502,PF,PF,SUDESTE,NORDESTE,até 19 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,127047.77,869
202408,PJ,PF,SUL,SUDESTE,Nao se aplica,entre 20 e 29 anos,QRES,B2P,Pix,3649521.06,10831
202504,PF,PJ,Nao informado,NORTE,entre 40 e 49 anos,Nao se aplica,MANU,P2B,Pix,375681.02,642
202312,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 40 e 49 anos,entre 20 e 29 anos,DICT,P2P,Pix,985899559.81,4354386
202408,PF,PF,SUDESTE,SUDESTE,Nao informado,entre 30 e 39 anos,QRDN,P2P,Pix,8.0,1
202311,PF,PJ,SUDESTE,SUL,entre 40 e 49 anos,Nao se aplica,MANU,P2G,Pix,73526.83,24
202306,PF,PF,NORTE,SUL,entre 50 e 59 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,12332.82,25
202404,PF,PF,NORTE,NORDESTE,entre 40 e 49 anos,entre 20 e 29 anos,QRES,P2P,Pix,1330141.96,32377
202406,PF,PJ,SUDESTE,NORTE,entre 50 e 59 anos,Nao se aplica,QRDN,P2B,Pix,7545165.0,64353
202306,PF,PF,NORDESTE,NORDESTE,Nao informado,entre 40 e 49 anos,MANU,P2P,Pix,1036.8,15
202412,PF,PF,Nao informado,Nao informado,entre 40 e 49 anos,entre 30 e 39 anos,QRES,P2P,Pix,69021.11,349
202408,PF,PJ,SUL,SUL,Nao informado,Nao se aplica,QRDN,P2B,Pix,15.0,1
202411,PF,PF,Nao informado,SUDESTE,até 19 anos,até 19 anos,QRDN,P2P,Pix,25.0,1
202408,PF,PJ,Nao informado,NORTE,entre 30 e 39 anos,Nao se aplica,QRDN,P2B,Pix,838523.06,9677
202306,PF,PF,SUL,SUL,mais de 60 anos,entre 40 e 49 anos,QRES,P2P,Pix,6508853.94,32149
202305,PJ,PF,SUL,Nao informado,Nao se aplica,entre 40 e 49 anos,MANU,B2P,Pix,1693227.92,632
202502,PF,PF,SUDESTE,Nao informado,entre 20 e 29 anos,entre 20 e 29 anos,DICT,P2P,Pix,2157511.55,8445
202507,PF,PF,Nao informado,Nao informado,até 19 anos,entre 20 e 29 anos,QRES,P2P,Pix,1506.61,84
202401,PF,PJ,CENTRO-OESTE,SUL,entre 40 e 49 anos,Nao se aplica,DICT,P2B,Pix Saque,890.0,2
202412,PF,PJ,SUDESTE,CENTRO-OESTE,entre 30 e 39 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,914926.51,959
202312,PF,PJ,SUDESTE,SUDESTE,entre 30 e 39 anos,Nao se aplica,QRES,P2B,Pix,2605860611.78,20955238
202310,PF,PF,NORTE,SUDESTE,entre 40 e 49 anos,entre 50 e 59 anos,QRES,P2P,Pix,440821.94,7615
